CustomerID,Gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05523,Male,0,37,No,DSL,Two year,Bank transfer (automatic),87.02,2777.83,No
CUST-05524,Male,0,19,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),55.23,948.24,No
CUST-05525,Male,0,56,Yes,Fiber optic,Two year,Electronic check,91.92,4822.24,No
CUST-05526,Female,0,40,Yes,Fiber optic,Month-to-month,Credit card (automatic),71.86,2741.59,No
CUST-05527,Female,0,35,No,Fiber optic,Month-to-month,Electronic check,29.76,894.71,No
CUST-05528,Female,0,45,No,DSL,Month-to-month,Bank transfer (automatic),38.3,1527.81,No
CUST-05529,Female,1,11,Yes,DSL,One year,Electronic check,68.83,754.37,No
CUST-05530,Female,0,70,No,Fiber optic,One year,Electronic check,117.5,7231.99,No
CUST-05531,Female,0,52,Yes,DSL,Month-to-month,Bank transfer (automatic),81.52,3779.19,Yes
CUST-05532,Male,0,47,No,DSL,Two year,Bank transfer (automatic),64.59,2634.13,No
CUST-05533,Male,0,52,No,No,One year,Bank transfer (automatic),47.91,2228.6,No
CUST-05534,Male,0,62,No,No,One year,Electronic check,103.08,6072.61,No
CUST-05535,Female,0,24,Yes,Fiber optic,One year,Bank transfer (automatic),68.72,1418.46,No
CUST-05536,Male,0,38,Yes,No,Two year,Mailed check,41.98,1449.93,No
CUST-05537,Female,0,40,No,DSL,Month-to-month,Credit card (automatic),64.84,2231.36,No
CUST-05538,Male,0,18,No,Fiber optic,Month-to-month,Bank transfer (automatic),88.22,1577.91,No
CUST-05539,Female,0,40,No,DSL,Two year,Bank transfer (automatic),57.11,2189.35,No
CUST-05540,Female,0,24,Yes,Fiber optic,One year,Mailed check,24.03,542.03,No
CUST-05541,Male,0,5,Yes,Fiber optic,Month-to-month,Mailed check,65.64,296.54,Yes
CUST-05542,Female,0,49,No,No,Month-to-month,Bank transfer (automatic),101.68,4600.57,No
CUST-05543,Male,0,12,No,Fiber optic,Month-to-month,Mailed check,96.2,1115.58,No
CUST-05544,Male,0,15,Yes,DSL,Month-to-month,Mailed check,57.74,782.19,No
CUST-05545,Female,0,57,Yes,No,Month-to-month,Mailed check,117.09,6361.42,No
CUST-05546,Male,0,23,No,DSL,Two year,Electronic check,20.6,444.43,No
CUST-05547,Male,0,29,No,Fiber optic,One year,Electronic check,56.45,1517.92,No
CUST-05548,Female,0,50,No,No,Month-to-month,Credit card (automatic),22.9,1028.07,Yes
CUST-05549,Female,0,12,No,DSL,Month-to-month,Credit card (automatic),46.54,558.05,No
CUST-05550,Male,0,57,Yes,DSL,Two year,Electronic check,78.44,4396.27,No
CUST-05551,Male,0,27,No,Fiber optic,Month-to-month,Electronic check,70.95,1763.74,No
CUST-05552,Male,0,26,Yes,Fiber optic,One year,Credit card (automatic),56.51,1356.34,No
CUST-05553,Female,0,62,No,No,Two year,Mailed check,84.94,4740.73,No
CUST-05554,Male,0,33,No,Fiber optic,Month-to-month,Bank transfer (automatic),80.52,2370.25,No
CUST-05555,Male,0,64,No,No,Month-to-month,Electronic check,81.41,4667.69,No
CUST-05556,Male,0,35,Yes,No,Two year,Electronic check,73.5,2187.23,No
CUST-05557,Male,0,65,No,No,Month-to-month,Mailed check,96.48,5855.19,No
CUST-05558,Male,0,48,Yes,No,Two year,Mailed check,62.17,2671.69,No
CUST-05559,Female,0,8,No,No,One year,Electronic check,66.11,465.14,No
CUST-05560,Female,1,71,Yes,Fiber optic,Two year,Mailed check,65.97,3995.69,No
CUST-05561,Male,0,23,Yes,Fiber optic,Two year,Credit card (automatic),110.13,2259.36,No
CUST-05562,Female,0,66,No,DSL,Month-to-month,Bank transfer (automatic),61.2,3732.24,No
CUST-05563,Male,0,11,No,Fiber optic,Month-to-month,Mailed check,79.56,833.75,Yes
CUST-05564,Male,0,63,Yes,Fiber optic,Month-to-month,Mailed check,110.52,6733.99,Yes
CUST-05565,Male,1,56,Yes,DSL,One year,Electronic check,69.88,3707.85,No
CUST-05566,Female,0,15,No,No,Two year,Mailed check,50.48,752.76,No
CUST-05567,Male,0,44,No,DSL,Month-to-month,Credit card (automatic),36.6,1483.04,Yes
CUST-05568,Female,0,36,No,Fiber optic,Month-to-month,Electronic check,112.24,3655.02,Yes
CUST-05569,Female,0,20,Yes,Fiber optic,Two year,Credit card (automatic),24.88,464.38,No
CUST-05570,Female,0,36,Yes,DSL,One year,Bank transfer (automatic),35.29,1143.83,No
CUST-05571,Female,1,71,Yes,Fiber optic,One year,Mailed check,45.82,2980.28,No
CUST-05572,Male,0,5,No,No,Month-to-month,Electronic check,66.83,299.6,Yes
CUST-05573,Male,0,47,No,DSL,Two year,Electronic check,110.28,4883.86,No
CUST-05574,Male,0,67,No,No,Month-to-month,Credit card (automatic),118.91,7496.49,No
CUST-05575,Male,0,52,No,DSL,One year,Credit card (automatic),51.29,2357.32,No
CUST-05576,Male,1,28,No,No,Month-to-month,Bank transfer (automatic),35.38,892.2,No
CUST-05577,Female,0,45,Yes,DSL,Two year,Electronic check,21.28,904.84,No
CUST-05578,Male,1,63,Yes,Fiber optic,Two year,Electronic check,64.68,3680.01,No
CUST-05579,Male,0,70,No,No,Month-to-month,Bank transfer (automatic),63.16,3955.91,No
CUST-05580,Male,0,5,No,DSL,Month-to-month,Bank transfer (automatic),104.52,459.3,No
CUST-05581,Male,1,69,Yes,No,Two year,Mailed check,43.87,2849.05,No
CUST-05582,Female,0,59,Yes,Fiber optic,One year,Mailed check,83.53,4877.84,No
CUST-05583,Male,0,20,Yes,No,Month-to-month,Credit card (automatic),53.64,993.29,No
CUST-05584,Male,0,70,No,Fiber optic,Two year,Mailed check,86.8,6062.69,No
CUST-05585,Male,1,7,Yes,DSL,Two year,Bank transfer (automatic),61.28,412.29,No
CUST-05586,Female,0,50,Yes,DSL,Two year,Mailed check,91.48,4226.18,No
CUST-05587,Male,1,29,No,DSL,Month-to-month,Credit card (automatic),77.32,2213.72,Yes
CUST-05588,Male,1,61,Yes,DSL,Two year,Bank transfer (automatic),25.66,1539.98,No
CUST-05589,Male,1,59,Yes,Fiber optic,Two year,Electronic check,75.41,3839.04,No
CUST-05590,Male,1,16,No,DSL,Two year,Electronic check,99.27,1504.57,No
CUST-05591,Female,0,9,No,Fiber optic,Month-to-month,Mailed check,56.22,471.56,Yes
CUST-05592,Male,1,27,No,Fiber optic,Month-to-month,Electronic check,51.52,1205.01,No
CUST-05593,Male,1,55,Yes,Fiber optic,Two year,Electronic check,35.19,1690.07,No
CUST-05594,Female,1,35,Yes,DSL,One year,Electronic check,22.14,728.99,No
CUST-05595,Female,0,44,No,Fiber optic,Month-to-month,Mailed check,29.69,1155.24,No
CUST-05596,Male,0,59,Yes,No,Two year,Mailed check,58.83,3414.67,No
CUST-05597,Female,1,56,No,Fiber optic,One year,Bank transfer (automatic),24.67,1376.61,No
CUST-05598,Male,0,9,No,Fiber optic,Two year,Bank transfer (automatic),64.95,535.42,No
CUST-05599,Male,0,35,No,No,Two year,Credit card (automatic),65.98,1978.67,No
CUST-05600,Female,1,61,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),99.84,5358.49,No
CUST-05601,Female,0,30,Yes,Fiber optic,One year,Credit card (automatic),53.69,1600.05,No
CUST-05602,Male,0,31,No,Fiber optic,Month-to-month,Credit card (automatic),115.69,3298.3,No
CUST-05603,Female,0,68,Yes,No,Two year,Credit card (automatic),54.74,3242.53,No
CUST-05604,Female,0,33,Yes,No,Two year,Credit card (automatic),86.62,2708.45,No
CUST-05605,Female,0,42,Yes,DSL,Month-to-month,Bank transfer (automatic),37.25,1508.2,No
CUST-05606,Female,1,28,Yes,DSL,Two year,Bank transfer (automatic),114.53,2853.9,No
CUST-05607,Female,1,51,No,DSL,One year,Electronic check,59.69,2815.48,No
CUST-05608,Female,0,70,Yes,DSL,One year,Credit card (automatic),90.5,5751.61,No
CUST-05609,Female,1,30,No,DSL,Month-to-month,Mailed check,97.24,2823.39,No
CUST-05610,Male,0,52,No,Fiber optic,Month-to-month,Credit card (automatic),106.76,4842.3,No
CUST-05611,Female,0,68,No,Fiber optic,Two year,Credit card (automatic),31.7,2095.19,No
CUST-05612,Male,0,57,No,No,One year,Bank transfer (automatic),58.51,3136.96,No
CUST-05613,Male,0,4,No,Fiber optic,Month-to-month,Electronic check,81.12,301.97,Yes
CUST-05614,Male,0,40,No,No,Month-to-month,Electronic check,82.22,3057.96,No
CUST-05615,Male,0,17,No,DSL,Month-to-month,Credit card (automatic),36.27,565.62,No
CUST-05616,Female,0,45,No,No,One year,Credit card (automatic),41.48,1669.77,No
CUST-05617,Female,0,4,No,Fiber optic,One year,Credit card (automatic),22.91,79.14,No
CUST-05618,Female,0,23,Yes,DSL,Month-to-month,Credit card (automatic),73.86,1588.7,No
CUST-05619,Male,1,56,No,DSL,Two year,Mailed check,62.03,3111.03,No
CUST-05620,Female,1,47,No,DSL,One year,Credit card (automatic),59.2,2728.97,No
CUST-05621,Female,0,37,Yes,No,One year,Electronic check,55.81,1807.18,Yes
CUST-05622,Female,0,28,No,DSL,Month-to-month,Bank transfer (automatic),77.33,1847.75,Yes
CUST-05623,Male,1,60,Yes,DSL,Two year,Electronic check,62.3,3493.75,No
CUST-05624,Male,0,66,Yes,Fiber optic,One year,Bank transfer (automatic),62.35,3811.51,No
CUST-05625,Female,1,3,No,DSL,Two year,Mailed check,60.54,169.03,No
CUST-05626,Female,0,8,Yes,DSL,Two year,Electronic check,57.51,407.59,No
CUST-05627,Male,1,30,Yes,Fiber optic,Two year,Credit card (automatic),78.61,2147.42,No
CUST-05628,Female,0,51,No,Fiber optic,Month-to-month,Credit card (automatic),70.27,3289.44,No
CUST-05629,Female,0,37,No,No,Two year,Electronic check,98.24,3260.61,No
CUST-05630,Female,0,20,Yes,No,One year,Bank transfer (automatic),99.2,1933.46,No
CUST-05631,Male,0,52,Yes,No,Two year,Credit card (automatic),52.26,2672.48,No
CUST-05632,Male,1,13,No,DSL,Month-to-month,Bank transfer (automatic),55.54,688.74,No
CUST-05633,Male,0,25,No,DSL,One year,Bank transfer (automatic),64.1,1485.19,No
CUST-05634,Female,1,55,No,DSL,One year,Electronic check,32.54,1656.47,No
CUST-05635,Female,0,48,Yes,No,Two year,Electronic check,67.68,3169.32,No
CUST-05636,Female,0,37,Yes,DSL,One year,Mailed check,81.45,2927.19,No
CUST-05637,Male,0,43,No,DSL,Month-to-month,Electronic check,24.57,1021.19,No
CUST-05638,Male,1,45,Yes,Fiber optic,One year,Mailed check,72.36,3101.74,No
CUST-05639,Male,1,8,No,Fiber optic,Month-to-month,Electronic check,93.03,727.06,Yes
CUST-05640,Male,0,50,No,No,Month-to-month,Bank transfer (automatic),73.97,3338.13,No
CUST-05641,Female,0,22,Yes,Fiber optic,One year,Bank transfer (automatic),81.99,1661.13,No
CUST-05642,Male,0,31,Yes,Fiber optic,Two year,Electronic check,100.38,2771.73,No
CUST-05643,Female,0,59,Yes,DSL,Two year,Mailed check,105.92,6224.35,No
CUST-05644,Female,0,25,Yes,No,One year,Electronic check,34.79,763.43,No
CUST-05645,Male,0,42,Yes,No,Two year,Bank transfer (automatic),58.06,2229.55,No
CUST-05646,Female,0,49,Yes,DSL,One year,Bank transfer (automatic),92.52,4463.36,No
CUST-05647,Female,1,69,No,No,Two year,Mailed check,117.12,7686.87,No
CUST-05648,Male,0,47,Yes,Fiber optic,One year,Electronic check,36.91,1555.9,No
CUST-05649,Male,0,23,No,Fiber optic,Month-to-month,Electronic check,107.99,2263.13,Yes
CUST-05650,Male,0,70,No,DSL,One year,Credit card (automatic),84.92,5595.27,No
CUST-05651,Male,0,13,No,Fiber optic,Month-to-month,Electronic check,25.09,307.84,No
CUST-05652,Female,0,52,Yes,DSL,Two year,Electronic check,26.73,1291.08,No
CUST-05653,Male,0,30,Yes,Fiber optic,Two year,Bank transfer (automatic),94.12,2494.94,No
CUST-05654,Male,0,17,No,No,One year,Electronic check,58.43,940.87,No
CUST-05655,Female,0,20,No,No,Two year,Mailed check,74.99,1472.51,No
CUST-05656,Male,0,40,No,DSL,One year,Bank transfer (automatic),53.53,1954.46,No
CUST-05657,Female,1,22,No,DSL,Month-to-month,Mailed check,93.42,1889.47,No
CUST-05658,Male,0,1,No,No,Month-to-month,Mailed check,29.84,26.49,Yes
CUST-05659,Female,1,68,Yes,No,Two year,Credit card (automatic),81.99,4756.22,No
CUST-05660,Female,0,68,Yes,DSL,One year,Bank transfer (automatic),79.33,4900.67,No
CUST-05661,Female,0,8,Yes,No,Month-to-month,Electronic check,53.38,413.08,Yes
CUST-05662,Female,1,50,No,No,Two year,Bank transfer (automatic),76.09,3666.18,No
CUST-05663,Male,1,12,No,Fiber optic,One year,Mailed check,72.4,781.56,No
CUST-05664,Female,0,20,Yes,DSL,Month-to-month,Mailed check,49.36,921.35,Yes
CUST-05665,Male,0,61,No,No,Two year,Bank transfer (automatic),62.71,3733.11,No
CUST-05666,Male,0,27,No,DSL,One year,Electronic check,39.0,1037.78,Yes
CUST-05667,Female,1,32,No,Fiber optic,Two year,Mailed check,67.38,2039.95,No
CUST-05668,Male,0,67,Yes,Fiber optic,One year,Mailed check,80.67,5181.09,Yes
CUST-05669,Female,1,10,Yes,No,One year,Mailed check,100.86,952.47,No
CUST-05670,Male,1,71,No,DSL,Month-to-month,Mailed check,24.97,1695.81,Yes
CUST-05671,Female,0,66,No,Fiber optic,One year,Mailed check,98.2,5852.33,No
CUST-05672,Female,0,38,No,No,One year,Mailed check,102.42,3413.26,Yes
CUST-05673,Female,0,26,Yes,DSL,One year,Mailed check,108.43,2478.52,Yes
CUST-05674,Male,0,27,No,DSL,Month-to-month,Electronic check,75.75,1986.5,Yes
CUST-05675,Male,0,17,Yes,Fiber optic,Month-to-month,Mailed check,26.11,403.91,No
CUST-05676,Female,0,31,No,DSL,Month-to-month,Electronic check,99.25,2974.77,No
CUST-05677,Male,0,44,Yes,DSL,Month-to-month,Bank transfer (automatic),40.44,1693.16,No
CUST-05678,Female,0,7,No,Fiber optic,Month-to-month,Electronic check,87.16,558.95,Yes
CUST-05679,Male,0,40,Yes,No,Month-to-month,Bank transfer (automatic),93.12,3617.06,No
CUST-05680,Male,0,43,Yes,No,Month-to-month,Credit card (automatic),67.39,2613.81,No
CUST-05681,Male,0,3,No,Fiber optic,Two year,Mailed check,33.03,96.99,No
CUST-05682,Male,1,11,Yes,No,Two year,Electronic check,92.55,925.44,No
CUST-05683,Female,0,46,Yes,No,Month-to-month,Electronic check,114.08,4738.8,Yes
CUST-05684,Male,0,66,No,Fiber optic,Month-to-month,Bank transfer (automatic),90.59,5747.57,Yes
CUST-05685,Male,1,5,Yes,Fiber optic,Two year,Mailed check,89.49,419.49,No
CUST-05686,Male,0,2,No,Fiber optic,Two year,Electronic check,101.71,188.4,No
CUST-05687,Female,0,68,No,DSL,Month-to-month,Electronic check,108.93,7399.36,No
CUST-05688,Male,0,31,No,Fiber optic,One year,Electronic check,46.45,1431.79,No
CUST-05689,Male,0,48,No,No,Two year,Bank transfer (automatic),106.57,4779.26,No
CUST-05690,Male,1,17,No,Fiber optic,One year,Mailed check,107.99,1765.08,No
CUST-05691,Female,0,31,Yes,Fiber optic,Month-to-month,Credit card (automatic),99.78,3016.27,Yes
CUST-05692,Male,0,50,No,DSL,Two year,Credit card (automatic),75.15,3642.93,No
CUST-05693,Female,0,53,Yes,Fiber optic,One year,Mailed check,96.67,4790.22,No
CUST-05694,Male,0,39,No,DSL,One year,Credit card (automatic),91.68,3369.74,Yes
CUST-05695,Male,0,30,No,DSL,Month-to-month,Electronic check,23.29,696.58,No
CUST-05696,Female,1,61,No,No,Month-to-month,Electronic check,83.21,4748.81,Yes
CUST-05697,Male,0,68,Yes,Fiber optic,One year,Electronic check,67.84,4540.75,No
CUST-05698,Female,0,51,Yes,Fiber optic,One year,Electronic check,71.92,3298.14,Yes
CUST-05699,Male,0,62,No,Fiber optic,Two year,Bank transfer (automatic),79.59,4576.66,No
CUST-05700,Female,0,35,Yes,No,Month-to-month,Electronic check,63.66,2104.75,No
CUST-05701,Male,0,59,No,DSL,Two year,Electronic check,84.8,4859.55,No
CUST-05702,Male,1,2,No,DSL,Two year,Electronic check,59.5,117.22,No
CUST-05703,Female,1,4,Yes,DSL,Month-to-month,Mailed check,76.78,292.42,Yes
CUST-05704,Male,0,12,Yes,DSL,Month-to-month,Bank transfer (automatic),115.33,1179.27,Yes
CUST-05705,Male,0,48,Yes,No,One year,Mailed check,92.3,4081.32,No
CUST-05706,Male,1,26,No,Fiber optic,Month-to-month,Bank transfer (automatic),99.49,2441.25,Yes
CUST-05707,Male,1,58,Yes,DSL,Two year,Mailed check,39.42,2179.09,No
CUST-05708,Female,0,61,Yes,Fiber optic,Month-to-month,Mailed check,105.11,5643.13,No
CUST-05709,Male,0,8,Yes,Fiber optic,Two year,Electronic check,93.93,651.06,No
CUST-05710,Female,0,7,No,DSL,Month-to-month,Credit card (automatic),100.32,666.44,No
CUST-05711,Male,1,70,No,Fiber optic,Two year,Mailed check,71.57,4362.05,No
CUST-05712,Female,0,22,No,Fiber optic,Month-to-month,Mailed check,22.44,423.58,Yes
CUST-05713,Female,1,51,No,Fiber optic,Two year,Credit card (automatic),38.27,1722.17,No
CUST-05714,Male,0,59,No,Fiber optic,One year,Mailed check,59.48,3369.62,No
CUST-05715,Male,0,36,No,Fiber optic,One year,Mailed check,23.06,771.17,Yes
CUST-05716,Male,0,15,Yes,No,Two year,Credit card (automatic),52.97,786.59,No
CUST-05717,Female,1,21,No,DSL,Month-to-month,Bank transfer (automatic),107.44,1937.97,No
CUST-05718,Female,0,72,Yes,Fiber optic,One year,Bank transfer (automatic),98.79,6766.72,No
CUST-05719,Male,1,24,Yes,Fiber optic,One year,Credit card (automatic),119.3,2631.36,No
CUST-05720,Female,0,68,No,DSL,One year,Electronic check,109.32,6386.65,No
CUST-05721,Female,0,54,Yes,DSL,Two year,Credit card (automatic),50.95,2377.47,No
CUST-05722,Male,1,34,No,No,Two year,Credit card (automatic),96.64,2816.91,Yes
CUST-05723,Female,0,69,Yes,DSL,One year,Mailed check,99.99,6495.97,No
CUST-05724,Female,1,48,No,No,Month-to-month,Mailed check,44.82,1848.72,No
CUST-05725,Male,1,16,No,DSL,Month-to-month,Credit card (automatic),105.52,1537.51,No
CUST-05726,Male,0,32,Yes,DSL,Two year,Mailed check,107.69,2947.84,No
CUST-05727,Male,0,9,Yes,Fiber optic,Month-to-month,Mailed check,49.72,409.12,Yes
CUST-05728,Female,0,51,No,No,Month-to-month,Electronic check,35.6,1641.88,No
CUST-05729,Male,1,42,No,DSL,One year,Electronic check,57.84,2273.73,No
CUST-05730,Male,0,33,Yes,Fiber optic,One year,Electronic check,103.07,3163.11,No
CUST-05731,Male,1,70,Yes,DSL,One year,Mailed check,38.04,2302.81,No
CUST-05732,Female,0,63,Yes,No,One year,Bank transfer (automatic),21.54,1219.19,No
CUST-05733,Male,0,59,Yes,No,Two year,Bank transfer (automatic),75.04,3990.55,No
CUST-05734,Female,1,42,No,DSL,One year,Electronic check,76.54,3191.6,No
CUST-05735,Female,1,41,Yes,Fiber optic,One year,Mailed check,58.62,2179.14,No
CUST-05736,Male,0,37,Yes,Fiber optic,One year,Credit card (automatic),99.74,3344.34,No
CUST-05737,Male,0,13,No,DSL,Month-to-month,Mailed check,23.2,297.54,No
CUST-05738,Male,0,51,No,DSL,Month-to-month,Credit card (automatic),77.23,3409.7,No
CUST-05739,Male,0,21,No,Fiber optic,One year,Bank transfer (automatic),114.48,2274.09,No
CUST-05740,Female,1,34,No,No,Two year,Mailed check,40.88,1387.98,No
CUST-05741,Female,0,52,No,No,Month-to-month,Electronic check,96.46,4860.77,No
CUST-05742,Male,0,44,No,DSL,One year,Mailed check,75.98,3168.86,Yes
CUST-05743,Female,1,46,Yes,DSL,One year,Credit card (automatic),89.03,3894.68,Yes
CUST-05744,Male,1,11,No,DSL,One year,Credit card (automatic),89.0,847.82,No
CUST-05745,Male,1,12,Yes,Fiber optic,Two year,Mailed check,25.56,280.64,No
CUST-05746,Female,0,35,No,DSL,One year,Bank transfer (automatic),49.05,1483.48,No
CUST-05747,Male,1,11,Yes,No,Two year,Bank transfer (automatic),84.53,842.6,No
CUST-05748,Male,0,50,Yes,DSL,Month-to-month,Electronic check,77.46,3377.1,No
CUST-05749,Female,0,29,Yes,DSL,Two year,Electronic check,36.17,935.11,No
CUST-05750,Female,0,71,Yes,Fiber optic,Month-to-month,Credit card (automatic),119.04,8411.62,No
CUST-05751,Female,1,3,No,No,Month-to-month,Mailed check,78.91,234.74,Yes
CUST-05752,Male,0,3,No,No,One year,Mailed check,96.37,258.36,No
CUST-05753,Female,0,59,Yes,No,Month-to-month,Electronic check,64.05,3421.0,No
CUST-05754,Male,1,13,Yes,DSL,Month-to-month,Credit card (automatic),102.58,1193.33,Yes
CUST-05755,Female,0,34,Yes,DSL,Month-to-month,Credit card (automatic),100.89,2932.28,Yes
CUST-05756,Female,0,61,Yes,No,Month-to-month,Bank transfer (automatic),49.73,2792.75,No
CUST-05757,Male,0,24,No,Fiber optic,Month-to-month,Mailed check,101.08,2087.65,Yes
CUST-05758,Female,1,39,Yes,No,Month-to-month,Mailed check,109.56,3680.24,No
CUST-05759,Female,0,56,Yes,Fiber optic,One year,Mailed check,40.91,2214.73,No
CUST-05760,Male,0,28,No,Fiber optic,Two year,Bank transfer (automatic),77.64,1926.51,No
CUST-05761,Female,1,68,No,DSL,One year,Electronic check,108.8,6783.48,No
CUST-05762,Male,0,72,No,No,Two year,Credit card (automatic),40.91,2744.74,No
CUST-05763,Male,0,9,Yes,Fiber optic,One year,Electronic check,51.06,408.76,No
CUST-05764,Female,0,36,No,Fiber optic,Two year,Credit card (automatic),49.51,1582.6,No
CUST-05765,Male,1,42,Yes,Fiber optic,Two year,Electronic check,105.55,3873.37,No
CUST-05766,Male,0,47,No,Fiber optic,Two year,Credit card (automatic),40.49,1635.95,No
CUST-05767,Female,1,37,No,No,Two year,Credit card (automatic),80.32,2952.64,No
CUST-05768,Female,1,19,Yes,No,Two year,Bank transfer (automatic),27.47,468.06,No
CUST-05769,Male,0,21,No,No,One year,Electronic check,59.65,1184.85,No
CUST-05770,Female,0,24,Yes,DSL,One year,Bank transfer (automatic),55.13,1321.35,No
CUST-05771,Male,0,47,Yes,Fiber optic,One year,Bank transfer (automatic),111.94,4883.33,No
CUST-05772,Male,0,37,No,No,Month-to-month,Mailed check,106.57,3378.06,Yes
CUST-05773,Female,0,8,Yes,Fiber optic,Month-to-month,Mailed check,24.79,191.87,No
CUST-05774,Male,1,10,Yes,DSL,Month-to-month,Credit card (automatic),45.07,434.44,Yes
CUST-05775,Female,0,10,No,Fiber optic,Two year,Electronic check,55.62,481.89,No
CUST-05776,Female,0,17,No,No,Two year,Mailed check,22.1,320.24,No
CUST-05777,Female,1,51,No,No,Two year,Mailed check,44.54,1992.3,No
CUST-05778,Male,0,31,No,No,Month-to-month,Credit card (automatic),69.63,2058.49,No
CUST-05779,Male,1,70,Yes,No,Two year,Mailed check,47.87,2935.76,No
CUST-05780,Female,1,16,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),71.78,977.39,No
